team,conference,CFB_Week,VoA_Output,VoA_Ranking_Ovr,VoA_Rating_Ovr
Louisville,ACC,3,42.438396964350154,33,12.349128582110207
Iowa State,Big 12,3,55.7925496908661,34,11.95521109446031
SMU,ACC,3,37.70296007114627,35,11.84138606134753
East Carolina,American Athletic,3,56.93643519572729,36,11.689412906585794
Baylor,Big 12,3,56.61293804038066,37,11.54315808706184
James Madison,Sun Belt,3,51.24050344670544,38,11.183426865724705
Iowa,Big Ten,3,57.10915286029399,39,11.06829151155002
North Texas,American Athletic,3,55.021386652037975,40,11.018771607036074
Cincinnati,Big 12,3,53.8046856131962,41,11.004544154438634
Virginia,ACC,3,69.32674647891326,42,10.96495712658179
Tulane,American Athletic,3,46.45342548698943,43,10.921184709961253
UConn,FBS Independents,3,58.790899869584074,44,10.873293244179495
Rutgers,Big Ten,3,66.6965315010707,45,10.85901948894585
Kansas,Big 12,3,51.34109338018649,46,10.832409749363253
California,ACC,3,59.149562012893846,47,10.60864756539092
Syracuse,ACC,3,64.02092123619482,48,10.571487937295712
West Virginia,Big 12,3,59.90177299183698,49,10.56264423053538
Arizona State,Big 12,3,50.608083671448625,50,10.493097843159278
Georgia Tech,ACC,3,51.11558143036957,51,10.33252155469313
Mississippi State,SEC,3,60.3225151548085,52,10.050450436775971
Army,American Athletic,3,56.5869206326205,53,9.797813014120727
Wisconsin,Big Ten,3,66.20866742340078,54,9.627113928061691
Boston College,ACC,3,57.25150376046666,55,9.512738153227623
Kansas State,Big 12,3,51.09837493358455,56,9.509382044367925
Clemson,ACC,3,53.58402803231132,57,9.498473434847433
Kentucky,SEC,3,66.48999088296384,58,9.393820137872229
Navy,American Athletic,3,51.982551700581666,59,9.165191233516268
Boise State,Mountain West,3,48.59016607899014,60,8.876063464144352
Maryland,Big Ten,3,66.17954120980855,61,8.801246587103742
Pittsburgh,ACC,3,55.90441638182589,62,8.349933776293618
South Carolina,SEC,3,51.41960253344928,63,8.301910605986777
Toledo,Mid-American,3,54.17619891580186,64,8.229742533389674
Colorado,Big 12,3,60.88720988504086,65,8.180316218069947
Northern Illinois,Mid-American,3,57.26357755657856,66,7.84154715113848
Michigan State,Big Ten,3,72.69895868553671,67,7.723223664025689
Western Kentucky,Conference USA,3,68.902351108535,68,7.711460739476944
NC State,ACC,3,59.79762026532103,69,7.668355522868165
North Carolina,ACC,3,54.46752317794239,70,7.616062261191752
Arizona,Big 12,3,61.913908914167074,71,7.307632713800723
Louisiana Tech,Conference USA,3,69.5649724677583,72,6.9984582104162785
Old Dominion,Sun Belt,3,53.640988883598645,73,6.9470437634231335
Bowling Green,Mid-American,3,65.79027658570477,74,6.929071395106783
App State,Sun Belt,3,65.4735131554433,75,6.887374369561284
Texas State,Sun Belt,3,51.64341606806466,76,6.69785543590033
UNLV,Mountain West,3,51.77948646733965,77,6.612661251840063
Rice,American Athletic,3,70.50925072970787,78,6.509916687511895
Jacksonville State,Conference USA,3,55.95574916678743,79,5.950397247795251
Virginia Tech,ACC,3,66.19325133328219,80,5.596636250593123
Duke,ACC,3,61.71995036240841,81,5.544052831982151
Hawai'i,Mountain West,3,75.10472918578625,82,5.41963086722249
Ohio,Mid-American,3,57.26115037211254,83,5.031758791968499
South Alabama,Sun Belt,3,48.5851636408802,84,4.935209422358742
Houston,Big 12,3,71.50614192387582,85,4.834696670800482
Florida Atlantic,American Athletic,3,67.28352257436806,86,4.595122302381904
Washington State,Pac-12,3,61.8146585035985,87,4.590603241832216
Liberty,Conference USA,3,52.19361324445733,88,4.579073439427358
UTSA,American Athletic,3,61.9121633510671,89,4.48133042776006
Air Force,Mountain West,3,67.46395248675712,90,4.416509416811649
Wake Forest,ACC,3,73.81461055658316,91,4.067181795298541
Florida International,Conference USA,3,70.74943848717578,92,3.9570509077442644
Temple,American Athletic,3,78.67672645786321,93,3.6490047431858152
Northwestern,Big Ten,3,77.63827907388622,94,3.6295308271158926
Delaware,Conference USA,3,69.23244819591365,95,3.4967964060498096
San Diego State,Mountain West,3,73.64356413724256,96,3.2638777654502693
Purdue,Big Ten,3,83.7984732486435,97,3.1693531686787813
Oregon State,Pac-12,3,70.11320219291889,98,3.084366416802336
Oklahoma State,Big 12,3,84.73429726368164,99,3.0414936309580947
Fresno State,Mountain West,3,61.73094277801926,100,2.9629978475201266
UAB,American Athletic,3,68.0990565549506,101,2.9095191954306436
South Florida,American Athletic,3,63.261677914173895,102,2.5146708292674362
Buffalo,Mid-American,3,71.24658726531642,103,2.3600046896570994
Troy,Sun Belt,3,62.17739665058893,104,2.1815212340787458
New Mexico,Mountain West,3,65.68239908869887,105,1.9910296952998339
Wyoming,Mountain West,3,77.18725345763092,106,1.9283440552613702
Georgia Southern,Sun Belt,3,76.437105388453,107,1.866943415373191
Louisiana,Sun Belt,3,60.43467820398699,108,1.853401209229323
Tulsa,American Athletic,3,78.27624102097002,109,1.3238563058450081
Colorado State,Mountain West,3,67.08773889452411,110,1.2118859772807302
San José State,Mountain West,3,65.25036025374742,111,1.1970833240442174
Arkansas State,Sun Belt,3,82.74050344670553,112,1.1145038053382432
UCLA,Big Ten,3,69.07517227776972,113,0.9823941842619791
Utah State,Mountain West,3,63.19453501102897,114,0.8615188030601343
Charlotte,American Athletic,3,79.09420218601856,115,0.6252196948509076
Coastal Carolina,Sun Belt,3,71.08273645641418,116,0.5693060731022019
Stanford,ACC,3,83.6058726925055,117,0.11255618994902439
Marshall,Sun Belt,3,64.30118305835592,118,-0.29390102282616193
Nevada,Mountain West,3,76.66298161297071,119,-0.5485164297680348
Eastern Michigan,Mid-American,3,80.8315387216271,120,-0.604815577325692
New Mexico State,Conference USA,3,77.48487538037966,121,-1.2082147349933632
Missouri State,Conference USA,3,77.78584625416607,122,-2.2247473679014362
UTEP,Conference USA,3,77.64992392406899,123,-2.250750601740826
Georgia State,Sun Belt,3,78.40797917486078,124,-2.2521364648422444
Southern Miss,Sun Belt,3,86.43467820398708,125,-2.518670677797705
Miami (OH),Mid-American,3,68.08639309055914,126,-2.8833535595576008
Middle Tennessee,Conference USA,3,83.95817635125344,127,-3.1173507283547854
Central Michigan,Mid-American,3,82.54027658570477,128,-3.5014053554134517
Kennesaw State,Conference USA,3,85.84652586581656,129,-3.6387005257953007
Massachusetts,Mid-American,3,83.99173289638439,130,-3.758769816027824
Sam Houston,Conference USA,3,73.19846761338937,131,-4.263753527953664
UL Monroe,Sun Belt,3,79.92254228165692,132,-5.022228864005002
Western Michigan,Mid-American,3,74.64949988667564,133,-5.677884265405417
Ball State,Mid-American,3,85.58882027502516,134,-6.262139567108232
Akron,Mid-American,3,83.33882027502516,135,-7.3024977773616895
Kent State,Mid-American,3,92.8072668769669,136,-14.377606456315918
